order_id,product
3413,Oil
3413,Spices
3414,Tomato
3414,Potato
3414,Onion
3415,Milk
3415,Bread
3415,Butter
3416,Orange
3416,Tea
3416,Yogurt
3416,Jam
3416,Dal
3417,Shampoo
3417,Soap
3417,Toothpaste
3418,Jam
3418,Lotion
3418,Apple
3419,Bread
3419,Spices
3419,Chips
3420,Bread
3420,Juice
3421,Dal
3421,Coffee
3422,Cheese
3422,Eggs
3422,Bread
3423,Toothpaste
3423,Tomato
3423,Butter
3423,Potato
3423,Soap
3424,Tea
3424,Sugar
3424,Biscuits
3425,Tomato
3425,Potato
3425,Onion
3426,Soap
3426,Jam
3426,Chips
3426,Apple
3426,Shampoo
3427,Tea
3427,Sugar
3427,Biscuits
3428,Bread
3428,Orange
3428,Milk
3428,Coffee
3429,Milk
3429,Bread
3429,Butter
3430,Milk
3430,Coffee
3430,Rice
3430,Dal
3431,Tea
3431,Sugar
3431,Biscuits
3432,Tomato
3432,Cheese
3432,Shampoo
3432,Oil
3432,Coffee
3432,Orange
3433,Tomato
3433,Potato
3433,Onion
3434,Detergent
3434,Sugar
3434,Bread
3435,Rice
3435,Oil
3435,Spices
3436,Oil
3436,Eggs
3436,Spices
3436,Juice
3436,Milk
3437,Potato
3437,Chips
3437,Detergent
3437,Butter
3437,Banana
3438,Bread
3438,Tomato
3438,Sugar
3438,Banana
3438,Dal
3438,Eggs
3439,Milk
3439,Bread
3439,Butter
3440,Cheese
3440,Eggs
3440,Bread
3441,Rice
3441,Oil
3441,Spices
3442,Juice
3442,Detergent
3443,Bread
3443,Potato
3443,Coffee
3444,Cheese
3444,Eggs
3444,Bread
3445,Milk
3445,Bread
3445,Butter
3446,Potato
3446,Salt
3446,Butter
3446,Coffee
3447,Tea
3447,Sugar
3447,Biscuits
3448,Yogurt
3448,Jam
3448,Dal
3448,Biscuits
3449,Milk
3449,Bread
3449,Butter
3450,Lotion
3450,Toothpaste
3450,Eggs
3451,Banana
3451,Tomato
3451,Jam
3451,Onion
3451,Orange
3451,Shampoo
3452,Milk
3452,Bread
3452,Butter
3453,Lotion
3453,Salt
3454,Apple
3454,Banana
3454,Orange
3455,Rice
3455,Oil
3455,Spices
3456,Tomato
3456,Potato
3456,Onion
3457,Coffee
3457,Milk
3457,Sugar
3458,Apple
3458,Detergent
3458,Cheese
3458,Sugar
3458,Butter
3458,Potato
3459,Oil
3459,Detergent
3460,Tomato
3460,Biscuits
3460,Toothpaste
3460,Salt
3460,Dal
3460,Jam
3461,Tomato
3461,Sugar
3461,Juice
3462,Biscuits
3462,Shampoo
3462,Salt
3463,Apple
3463,Banana
3463,Orange
3464,Lotion
3464,Tea
3464,Detergent
3464,Orange
3464,Shampoo
3464,Salt
3465,Shampoo
3465,Juice
3465,Spices
3465,Yogurt
3466,Shampoo
3466,Soap
3466,Toothpaste
3467,Apple
3467,Banana
3467,Orange
3468,Spices
3468,Dal
3469,Coffee
3469,Milk
3469,Sugar
3470,Bread
3470,Yogurt
3470,Butter
3470,Coffee
3471,Eggs
3471,Orange
3471,Toothpaste
3471,Juice
3471,Chips
3471,Tea
3472,Toothpaste
3472,Sugar
3473,Salt
3473,Detergent
3473,Chips
3473,Toothpaste
3473,Oil
3474,Banana
3474,Spices
3475,Cheese
3475,Eggs
3475,Bread
3476,Coffee
3476,Onion
3476,Milk
3476,Spices
3476,Dal
3477,Cheese
3477,Eggs
3477,Bread
3478,Cheese
3478,Eggs
3478,Bread
3479,Orange
3479,Yogurt
3479,Jam
3479,Onion
3479,Coffee
3479,Apple
3480,Spices
3480,Shampoo
3481,Tomato
3481,Spices
3481,Onion
3481,Tea
3481,Shampoo
3482,Rice
3482,Oil
3482,Spices
3483,Lotion
3483,Eggs
3483,Butter
3483,Sugar
3484,Dal
3484,Chips
3484,Shampoo
3485,Apple
3485,Banana
3485,Orange
3486,Tomato
3486,Toothpaste
3487,Lotion
3487,Tomato
3487,Rice
3488,Rice
3488,Oil
3488,Spices
3489,Rice
3489,Oil
3489,Spices
3490,Shampoo
3490,Soap
3490,Toothpaste
3491,Banana
3491,Butter
3491,Coffee
3492,Eggs
3492,Tomato
3493,Rice
3493,Oil
3493,Spices
3494,Jam
3494,Lotion
3495,Orange
3495,Cheese
3495,Dal
3495,Soap
3495,Spices
3495,Onion
3496,Apple
3496,Banana
3496,Orange
3497,Apple
3497,Banana
3497,Orange
3498,Salt
3498,Banana
3498,Sugar
3498,Butter
3499,Spices
3499,Tomato
3499,Jam
3499,Chips
3499,Eggs
3499,Oil
3500,Onion
3500,Orange
3500,Sugar
3501,Butter
3501,Milk
3501,Orange
3502,Milk
3502,Bread
3502,Butter
3503,Rice
3503,Oil
3503,Spices
3504,Toothpaste
3504,Spices
3504,Salt
3504,Soap
3504,Cheese
3505,Orange
3505,Toothpaste
3505,Soap
3506,Shampoo
3506,Soap
3506,Toothpaste
3507,Tomato
3507,Detergent
3507,Juice
3507,Apple
3507,Spices
3507,Salt
3508,Milk
3508,Chips
3509,Sugar
3509,Detergent
3509,Oil
3509,Lotion
3510,Apple
3510,Banana
3510,Orange
3511,Cheese
3511,Eggs
3511,Bread
3512,Cheese
3512,Rice
3513,Eggs
3513,Onion
3514,Rice
3514,Oil
3514,Spices
3515,Oil
3515,Biscuits
3515,Chips
3515,Eggs
3515,Spices
3516,Dal
3516,Toothpaste
3516,Detergent
3516,Yogurt
3516,Soap
3516,Bread
3517,Banana
3517,Tomato
3517,Salt
3518,Oil
3518,Potato
3518,Rice
3519,Milk
3519,Bread
3519,Butter
3520,Coffee
3520,Milk
3520,Sugar
3521,Rice
3521,Oil
3521,Spices
3522,Tomato
3522,Banana
3522,Spices
3522,Cheese
3523,Chips
3523,Juice
3524,Cheese
3524,Eggs
3524,Bread
3525,Cheese
3525,Eggs
3525,Bread
3526,Yogurt
3526,Tea
3527,Potato
3527,Rice
3527,Bread
3528,Apple
3528,Banana
3528,Orange
3529,Milk
3529,Butter
3529,Coffee
3529,Tea
3529,Soap
3529,Juice
3530,Shampoo
3530,Soap
3530,Toothpaste
3531,Rice
3531,Oil
3531,Spices
3532,Shampoo
3532,Soap
3532,Toothpaste
3533,Oil
3533,Tea
3533,Tomato
3533,Salt
3533,Chips
3534,Yogurt
3534,Banana
3534,Shampoo
3535,Tomato
3535,Potato
3535,Onion
3536,Apple
3536,Banana
3536,Orange
3537,Sugar
3537,Eggs
3537,Spices
3538,Banana
3538,Lotion
3539,Soap
3539,Chips
3539,Shampoo
3539,Tea
3539,Apple
3539,Juice
3540,Cheese
3540,Eggs
3540,Bread
3541,Potato
3541,Lotion
3541,Onion
3542,Banana
3542,Soap
3542,Dal
3543,Apple
3543,Banana
3543,Orange
3544,Orange
3544,Onion
3544,Cheese
3544,Jam
3544,Shampoo
3545,Cheese
3545,Eggs
3545,Bread
3546,Rice
3546,Oil
3546,Spices
3547,Milk
3547,Bread
3547,Butter
3548,Chips
3548,Soap
3549,Tea
3549,Oil
3549,Shampoo
3550,Sugar
3550,Orange
3550,Bread
3550,Spices
3550,Toothpaste
3550,Butter
3551,Tomato
3551,Potato
3551,Dal
3551,Juice
3551,Cheese
3552,Cheese
3552,Chips
3552,Coffee
3552,Toothpaste
3553,Biscuits
3553,Chips
3553,Jam
3553,Cheese
3553,Milk
3553,Soap
3554,Shampoo
3554,Soap
3554,Toothpaste
3555,Juice
3555,Detergent
3555,Onion
3555,Coffee
3555,Soap
3556,Lotion
3556,Spices
3556,Butter
3556,Sugar
3556,Tea
3556,Tomato
3557,Soap
3557,Jam
3558,Eggs
3558,Butter
3559,Shampoo
3559,Soap
3559,Toothpaste
3560,Milk
3560,Spices
3560,Potato
3560,Butter
3560,Tea
3560,Jam
3561,Cheese
3561,Apple
3561,Dal
3561,Coffee
3562,Yogurt
3562,Orange
3563,Sugar
3563,Eggs
3564,Milk
3564,Bread
3564,Butter
3565,Salt
3565,Eggs
3565,Lotion
3565,Potato
3565,Banana
3565,Oil
3566,Detergent
3566,Soap
3567,Tomato
3567,Potato
3567,Onion
3568,Dal
3568,Biscuits
3568,Oil
3568,Jam
3569,Apple
3569,Banana
3569,Orange
3570,Cheese
3570,Eggs
3570,Bread
3571,Milk
3571,Potato
3571,Coffee
3572,Shampoo
3572,Soap
3572,Toothpaste
3573,Tea
3573,Sugar
3573,Biscuits
3574,Chips
3574,Butter
3574,Rice
3574,Cheese
3574,Spices
3574,Dal
3575,Tomato
3575,Potato
3575,Onion
3576,Shampoo
3576,Chips
3576,Juice
3577,Shampoo
3577,Soap
3577,Toothpaste
3578,Rice
3578,Oil
3578,Spices
3579,Rice
3579,Oil
3579,Spices
3580,Bread
3580,Cheese
3580,Chips
3580,Banana
3580,Milk
3581,Coffee
3581,Spices
3581,Onion
3581,Toothpaste
3581,Yogurt
3581,Tea
3582,Tea
3582,Sugar
3582,Biscuits
3583,Tomato
3583,Potato
3583,Onion
3584,Tomato
3584,Yogurt
3585,Lotion
3585,Potato
3585,Soap
3585,Dal
3585,Juice
3586,Tomato
3586,Tea
3586,Biscuits
3586,Coffee
3587,Tea
3587,Onion
3588,Shampoo
3588,Soap
3588,Toothpaste
3589,Onion
3589,Coffee
3589,Toothpaste
3590,Dal
3590,Tomato
3590,Butter
3590,Toothpaste
3590,Jam
3591,Milk
3591,Yogurt
3591,Shampoo
3592,Apple
3592,Banana
3592,Orange
3593,Coffee
3593,Butter
3593,Juice
3593,Biscuits
3593,Dal
3593,Tomato
3594,Apple
3594,Eggs
3594,Dal
3595,Coffee
3595,Milk
3595,Sugar
3596,Apple
3596,Banana
3596,Orange
3597,Salt
3597,Detergent
3597,Tea
3598,Tomato
3598,Potato
3598,Onion
3599,Butter
3599,Biscuits
3599,Detergent
3599,Spices
3600,Coffee
3600,Milk
3600,Sugar
3601,Shampoo
3601,Biscuits
3601,Lotion
3601,Oil
3602,Cheese
3602,Eggs
3602,Bread
3603,Tea
3603,Sugar
3603,Biscuits
3604,Shampoo
3604,Soap
3604,Toothpaste
3605,Shampoo
3605,Tea
3606,Tomato
3606,Potato
3606,Onion
3607,Onion
3607,Banana
3607,Salt
3607,Detergent
3608,Shampoo
3608,Soap
3608,Toothpaste
3609,Dal
3609,Juice
3609,Onion
3609,Potato
3609,Milk
3610,Toothpaste
3610,Bread
3610,Lotion
3610,Orange
3611,Yogurt
3611,Shampoo
3611,Rice
3611,Chips
3611,Potato
3611,Tomato
3612,Biscuits
3612,Oil
3612,Banana
3613,Toothpaste
3613,Detergent
3613,Eggs
3614,Yogurt
3614,Oil
3614,Bread
3615,Tomato
3615,Onion
3615,Cheese
3615,Yogurt
3615,Apple
3616,Rice
3616,Butter
3616,Coffee
3616,Eggs
3617,Tea
3617,Sugar
3617,Biscuits
3618,Yogurt
3618,Biscuits
3618,Eggs
3618,Detergent
3618,Cheese
3619,Milk
3619,Bread
3619,Butter
3620,Tea
3620,Sugar
3620,Biscuits
3621,Oil
3621,Salt
3621,Apple
3621,Potato
3621,Butter
3622,Milk
3622,Bread
3622,Butter
3623,Lotion
3623,Rice
3623,Banana
3623,Soap
3623,Apple
3623,Detergent
3624,Tomato
3624,Potato
3624,Onion
3625,Cheese
3625,Eggs
3625,Bread
3626,Biscuits
3626,Oil
3626,Detergent
3626,Milk
3627,Shampoo
3627,Soap
3627,Toothpaste
3628,Tomato
3628,Dal
3628,Juice
3628,Orange
3628,Detergent
3629,Coffee
3629,Bread
3630,Soap
3630,Detergent
3630,Tea
3630,Juice
3631,Tea
3631,Sugar
3631,Biscuits
3632,Coffee
3632,Rice
3632,Banana
3633,Apple
3633,Butter
3634,Salt
3634,Soap
3634,Rice
3634,Tomato
3634,Jam
3635,Biscuits
3635,Spices
3635,Chips
3636,Cheese
3636,Eggs
3636,Bread
3637,Jam
3637,Shampoo
3637,Dal
3638,Apple
3638,Shampoo
3638,Tomato
3638,Milk
3638,Banana
3638,Cheese
3639,Biscuits
3639,Milk
3639,Spices
3640,Milk
3640,Bread
3640,Butter
3641,Onion
3641,Orange
3641,Sugar
3641,Yogurt
3641,Soap
3641,Juice
3642,Soap
3642,Tomato
3643,Cheese
3643,Eggs
3643,Bread
3644,Rice
3644,Biscuits
3644,Detergent
3644,Shampoo
3644,Sugar
3644,Coffee
3645,Banana
3645,Butter
3645,Yogurt
3645,Bread
3645,Juice
3645,Sugar
3646,Apple
3646,Banana
3646,Orange
3647,Shampoo
3647,Soap
3647,Toothpaste
3648,Jam
3648,Onion
3648,Tomato
3649,Banana
3649,Yogurt
3649,Milk
3649,Eggs
3649,Detergent
3649,Bread
3650,Apple
3650,Banana
3650,Orange
3651,Sugar
3651,Jam
3651,Apple
3651,Cheese
3652,Shampoo
3652,Juice
3652,Orange
3652,Coffee
3653,Juice
3653,Lotion
3653,Detergent
3653,Orange
3654,Jam
3654,Onion
3654,Soap
3655,Tomato
3655,Sugar
3655,Butter
3656,Spices
3656,Oil
3656,Dal
3656,Orange
3656,Bread
3657,Shampoo
3657,Soap
3657,Toothpaste
3658,Shampoo
3658,Soap
3658,Toothpaste
3659,Tea
3659,Sugar
3659,Biscuits
3660,Rice
3660,Oil
3660,Spices
3661,Eggs
3661,Bread
3661,Chips
3662,Tea
3662,Sugar
3662,Biscuits
3663,Coffee
3663,Milk
3663,Sugar
3664,Onion
3664,Cheese
3664,Apple
3664,Juice
3665,Tomato
3665,Yogurt
3666,Lotion
3666,Spices
3667,Biscuits
3667,Tea
3668,Biscuits
3668,Oil
3668,Butter
3668,Bread
3668,Salt
3668,Juice
3669,Apple
3669,Banana
3669,Orange
3670,Cheese
3670,Eggs
3670,Bread
3671,Toothpaste
3671,Chips
3672,Milk
3672,Bread
3672,Butter
3673,Cheese
3673,Eggs
3673,Bread
3674,Jam
3674,Orange
3674,Shampoo
3674,Lotion
3674,Toothpaste
3675,Coffee
3675,Milk
3675,Sugar
3676,Coffee
3676,Milk
3676,Sugar
3677,Milk
3677,Coffee
3677,Soap
3677,Salt
3677,Banana
3677,Toothpaste
3678,Tea
3678,Sugar
3678,Biscuits
3679,Shampoo
3679,Soap
3679,Toothpaste
3680,Oil
3680,Potato
3680,Tomato
3680,Coffee
3681,Shampoo
3681,Juice
3681,Apple
3681,Toothpaste
3681,Cheese
3682,Detergent
3682,Banana
3683,Yogurt
3683,Toothpaste
3684,Juice
3684,Coffee
3684,Tomato
3684,Cheese
3684,Lotion
3685,Shampoo
3685,Eggs
3685,Milk
3685,Apple
3685,Soap
3685,Tea
3686,Sugar
3686,Biscuits
3686,Potato
3687,Spices
3687,Chips
3688,Cheese
3688,Eggs
3688,Bread
3689,Cheese
3689,Jam
3690,Tomato
3690,Potato
3690,Onion
3691,Salt
3691,Tomato
3691,Milk
3691,Biscuits
3691,Soap
3692,Rice
3692,Oil
3692,Spices
3693,Banana
3693,Spices
3694,Milk
3694,Bread
3694,Butter
3695,Apple
3695,Banana
3695,Orange
3696,Apple
3696,Banana
3696,Orange
3697,Apple
3697,Banana
3697,Orange
3698,Detergent
3698,Soap
3698,Rice
3698,Shampoo
3698,Coffee
3699,Cheese
3699,Eggs
3699,Bread
3700,Cheese
3700,Toothpaste
3700,Biscuits
3700,Yogurt
3700,Onion
3701,Coffee
3701,Tomato
3701,Apple
3701,Toothpaste
3701,Dal
3701,Rice
3702,Tomato
3702,Potato
3702,Onion
3703,Tea
3703,Sugar
3703,Biscuits
3704,Tomato
3704,Potato
3704,Onion
3705,Coffee
3705,Toothpaste
3705,Tea
3705,Soap
3705,Tomato
3706,Tea
3706,Sugar
3706,Biscuits
3707,Banana
3707,Salt
3707,Shampoo
3707,Butter
3708,Apple
3708,Banana
3708,Orange
3709,Milk
3709,Bread
3709,Butter
3710,Tea
3710,Sugar
3710,Biscuits
3711,Juice
3711,Tea
3711,Lotion
3712,Yogurt
3712,Biscuits
3713,Coffee
3713,Orange
3713,Toothpaste
3713,Lotion
3713,Rice
3714,Eggs
3714,Tomato
3715,Tea
3715,Butter
3715,Rice
3715,Cheese
3716,Chips
3716,Orange
3716,Dal
3716,Butter
3716,Milk
3717,Tea
3717,Sugar
3717,Biscuits
3718,Cheese
3718,Eggs
3718,Bread
3719,Tea
3719,Sugar
3719,Biscuits
3720,Soap
3720,Spices
3720,Oil
3720,Butter
3720,Shampoo
3721,Jam
3721,Apple
3721,Lotion
3721,Detergent
3721,Butter
3722,Lotion
3722,Potato
3722,Sugar
3722,Rice
3722,Eggs
3722,Toothpaste
3723,Cheese
3723,Eggs
3723,Bread
3724,Cheese
3724,Eggs
3724,Spices
3724,Tea
3724,Apple
3725,Coffee
3725,Milk
3725,Sugar
3726,Rice
3726,Toothpaste
3726,Lotion
3726,Orange
3726,Coffee
3727,Detergent
3727,Cheese
3728,Cheese
3728,Eggs
3728,Bread
3729,Shampoo
3729,Soap
3729,Toothpaste
3730,Shampoo
3730,Soap
3730,Toothpaste
3731,Coffee
3731,Milk
3731,Sugar
3732,Potato
3732,Onion
3732,Sugar
3733,Tomato
3733,Potato
3733,Onion
3734,Rice
3734,Butter
3734,Yogurt
3734,Orange
3735,Milk
3735,Bread
3735,Butter
3736,Dal
3736,Tea
3736,Potato
3736,Spices
3737,Spices
3737,Yogurt
3738,Shampoo
3738,Soap
3738,Toothpaste
3739,Detergent
3739,Chips
3739,Tomato
3740,Yogurt
3740,Juice
3740,Milk
3740,Bread
3740,Soap
3740,Tomato
3741,Tomato
3741,Potato
3741,Onion
3742,Bread
3742,Coffee
3742,Onion
3742,Biscuits
3742,Spices
3742,Banana
3743,Sugar
3743,Salt
3743,Milk
3743,Jam
3743,Tea
3743,Soap
3744,Coffee
3744,Milk
3744,Sugar
3745,Oil
3745,Jam
3745,Banana
3745,Orange
3745,Tomato
3745,Apple
3746,Yogurt
3746,Bread
3746,Coffee
3746,Chips
3746,Sugar
3746,Butter
3747,Shampoo
3747,Soap
3747,Toothpaste
3748,Tomato
3748,Potato
3748,Onion
3749,Potato
3749,Chips
3749,Orange
3749,Biscuits
3750,Shampoo
3750,Soap
3750,Toothpaste
3751,Bread
3751,Onion
3752,Banana
3752,Potato
3752,Juice
3752,Tea
3753,Apple
3753,Banana
3753,Orange
3754,Rice
3754,Oil
3754,Spices
3755,Tea
3755,Lotion
3755,Salt
3756,Coffee
3756,Milk
3756,Sugar
3757,Cheese
3757,Salt
3757,Apple
3757,Butter
3758,Toothpaste
3758,Biscuits
3758,Eggs
3759,Tomato
3759,Potato
3759,Onion
3760,Lotion
3760,Sugar
3760,Dal
3760,Eggs
3760,Apple
3760,Chips
3761,Salt
3761,Biscuits
3761,Orange
3761,Yogurt
3761,Banana
3761,Juice
3762,Cheese
3762,Biscuits
3762,Sugar
3762,Spices
3763,Rice
3763,Oil
3763,Spices
3764,Apple
3764,Soap
3764,Cheese
3764,Toothpaste
3765,Rice
3765,Oil
3765,Spices
3766,Detergent
3766,Onion
3766,Rice
3766,Apple
3767,Coffee
3767,Milk
3767,Sugar
3768,Shampoo
3768,Biscuits
3768,Salt
3768,Bread
3768,Butter
3769,Coffee
3769,Orange
3769,Bread
3769,Potato
3770,Onion
3770,Cheese
3770,Apple
3770,Detergent
3771,Jam
3771,Orange
3772,Salt
3772,Oil
3772,Bread
3772,Jam
3773,Tea
3773,Sugar
3773,Biscuits
3774,Dal
3774,Juice
3774,Orange
3775,Onion
3775,Bread
3775,Oil
3776,Cheese
3776,Eggs
3776,Bread
3777,Coffee
3777,Milk
3777,Sugar
3778,Bread
3778,Dal
3779,Tea
3779,Sugar
3779,Biscuits
3780,Coffee
3780,Milk
3780,Sugar
3781,Rice
3781,Oil
3781,Spices
3782,Milk
3782,Bread
3782,Butter
3783,Eggs
3783,Shampoo
3783,Sugar
3783,Yogurt
3784,Milk
3784,Bread
3784,Butter
3785,Oil
3785,Spices
3786,Rice
3786,Banana
3786,Cheese
3786,Detergent
3787,Butter
3787,Coffee
3787,Oil
3787,Chips
3787,Biscuits
3787,Sugar
3788,Milk
3788,Oil
3789,Apple
3789,Banana
3789,Orange
3790,Tomato
3790,Potato
3790,Onion
3791,Tomato
3791,Potato
3791,Onion
3792,Oil
3792,Eggs
3793,Milk
3793,Bread
3793,Butter
3794,Lotion
3794,Shampoo
3794,Apple
3795,Rice
3795,Dal
3795,Bread
3795,Lotion
3796,Jam
3796,Sugar
3796,Salt
3796,Detergent
3796,Eggs
3797,Oil
3797,Dal
3797,Shampoo
3797,Onion
3798,Cheese
3798,Milk
3798,Potato
3798,Salt
3799,Banana
3799,Tomato
3799,Milk
3799,Lotion
3800,Cheese
3800,Eggs
3800,Bread
3801,Tomato
3801,Potato
3801,Onion
3802,Spices
3802,Bread
3803,Tea
3803,Lotion
3803,Coffee
3804,Detergent
3804,Tea
3804,Sugar
3805,Coffee
3805,Milk
3805,Sugar
3806,Rice
3806,Oil
3806,Spices
3807,Dal
3807,Juice
3807,Orange
3807,Chips
3807,Shampoo
3807,Tea
3808,Soap
3808,Coffee
3809,Spices
3809,Onion
3809,Salt
3810,Cheese
3810,Lotion
3811,Potato
3811,Juice
3811,Biscuits
3811,Cheese
3812,Jam
3812,Chips
3813,Apple
3813,Salt
3813,Rice
3813,Biscuits
3813,Spices
3814,Spices
3814,Shampoo
3814,Jam
3814,Biscuits
3815,Chips
3815,Biscuits
3815,Tomato
3815,Coffee
3815,Potato
3816,Rice
3816,Oil
3816,Spices
3817,Tomato
3817,Potato
3817,Onion
3818,Shampoo
3818,Soap
3818,Toothpaste
3819,Toothpaste
3819,Chips
3819,Shampoo
3820,Coffee
3820,Milk
3820,Sugar
3821,Rice
3821,Oil
3821,Spices
3822,Onion
3822,Salt
3822,Detergent
3822,Tea
3822,Orange
3822,Potato
3823,Shampoo
3823,Eggs
3823,Yogurt
3823,Potato
3823,Chips
3824,Orange
3824,Detergent
3824,Banana
3824,Milk
3824,Butter
3824,Shampoo
3825,Bread
3825,Milk
3825,Shampoo
3825,Detergent
3826,Coffee
3826,Milk
3826,Sugar
3827,Rice
3827,Jam
3827,Detergent
3827,Cheese
3828,Cheese
3828,Eggs
3828,Bread
3829,Rice
3829,Oil
3829,Spices
3830,Lotion
3830,Shampoo
3830,Juice
3830,Tea
3831,Rice
3831,Oil
3831,Spices
3832,Shampoo
3832,Potato
3832,Biscuits
3833,Cheese
3833,Rice
3833,Banana
3834,Milk
3834,Detergent
3834,Juice
3834,Soap
3834,Cheese
3835,Shampoo
3835,Soap
3835,Toothpaste
3836,Oil
3836,Onion
3836,Shampoo
3836,Milk
3837,Apple
3837,Banana
3837,Orange
3838,Apple
3838,Banana
3838,Orange
3839,Cheese
3839,Eggs
3839,Bread
3840,Oil
3840,Onion
3840,Yogurt
3840,Cheese
3840,Tomato
3841,Toothpaste
3841,Yogurt
3842,Biscuits
3842,Chips
3842,Lotion
3842,Dal
3843,Salt
3843,Apple
3843,Banana
3843,Sugar
3844,Cheese
3844,Eggs
3844,Bread
3845,Tea
3845,Sugar
3845,Biscuits
3846,Apple
3846,Milk
3847,Coffee
3847,Milk
3847,Sugar
3848,Butter
3848,Eggs
3848,Biscuits
3849,Apple
3849,Banana
3849,Orange
3850,Milk
3850,Bread
3850,Butter
3851,Salt
3851,Coffee
3851,Apple
3851,Sugar
3852,Rice
3852,Oil
3852,Spices
3853,Cheese
3853,Orange
3853,Butter
3853,Salt
3853,Onion
3854,Shampoo
3854,Sugar
3855,Coffee
3855,Biscuits
3855,Detergent
3856,Bread
3856,Biscuits
3856,Eggs
3856,Soap
3857,Coffee
3857,Milk
3857,Sugar
3858,Onion
3858,Yogurt
3859,Rice
3859,Oil
3859,Spices
3860,Cheese
3860,Jam
3860,Spices
3860,Tomato
3860,Orange
3861,Jam
3861,Shampoo
3861,Eggs
3861,Sugar
3861,Yogurt
3861,Orange
3862,Cheese
3862,Eggs
3862,Bread
3863,Detergent
3863,Orange
3864,Shampoo
3864,Soap
3864,Toothpaste
3865,Eggs
3865,Dal
3865,Coffee
3866,Biscuits
3866,Spices
3867,Milk
3867,Bread
3867,Butter
3868,Yogurt
3868,Tomato
3868,Salt
3869,Shampoo
3869,Eggs
3869,Onion
3870,Oil
3870,Lotion
3870,Dal
3870,Cheese
3871,Toothpaste
3871,Milk
3871,Soap
3871,Salt
3871,Jam
3871,Tomato
3872,Lotion
3872,Apple
3872,Salt
3872,Toothpaste
3873,Eggs
3873,Chips
3873,Toothpaste
3873,Salt
3874,Dal
3874,Yogurt
3874,Tomato
3875,Dal
3875,Biscuits
3876,Tomato
3876,Potato
3876,Onion
3877,Butter
3877,Toothpaste
3878,Cheese
3878,Eggs
3878,Bread
3879,Coffee
3879,Milk
3879,Sugar
3880,Jam
3880,Chips
3881,Onion
3881,Shampoo
3882,Tea
3882,Potato
3882,Banana
3882,Chips
3882,Soap
3882,Dal
3883,Tomato
3883,Potato
3883,Onion
3884,Cheese
3884,Eggs
3884,Bread
3885,Shampoo
3885,Chips
3885,Onion
3886,Apple
3886,Banana
3886,Orange
3887,Shampoo
3887,Soap
3887,Toothpaste
3888,Onion
3888,Potato
3888,Biscuits
3889,Tea
3889,Sugar
3889,Biscuits
3890,Biscuits
3890,Eggs
3891,Rice
3891,Onion
3892,Oil
3892,Tomato
3892,Banana
3892,Rice
3893,Cheese
3893,Jam
3893,Potato
3893,Butter
3894,Coffee
3894,Eggs
3894,Tomato
3894,Apple
3894,Chips
3894,Shampoo
3895,Lotion
3895,Shampoo
3895,Juice
3895,Cheese
3895,Jam
3895,Toothpaste
3896,Coffee
3896,Rice
3897,Eggs
3897,Orange
3897,Detergent
3897,Apple
3897,Shampoo
3898,Shampoo
3898,Soap
3898,Toothpaste
3899,Banana
3899,Chips
3899,Tea
3899,Rice
3900,Onion
3900,Detergent
3900,Toothpaste
3901,Apple
3901,Banana
3901,Orange
3902,Juice
3902,Sugar
3902,Oil
3903,Orange
3903,Jam
3903,Bread
3904,Lotion
3904,Coffee
3904,Eggs
3904,Shampoo
3904,Milk
3905,Cheese
3905,Juice
3905,Biscuits
3905,Salt
3906,Onion
3906,Toothpaste
3906,Coffee
3906,Tomato
3906,Milk
3906,Oil
3907,Tea
3907,Sugar
3907,Biscuits
3908,Soap
3908,Yogurt
3908,Biscuits
3908,Coffee
3908,Dal
3908,Jam
3909,Rice
3909,Oil
3909,Spices
3910,Coffee
3910,Jam
3910,Apple
3910,Detergent
3911,Shampoo
3911,Soap
3911,Toothpaste
3912,Tomato
3912,Potato
3912,Onion
3913,Apple
3913,Sugar
3913,Shampoo
3913,Rice
3913,Oil
3913,Banana
3914,Tomato
3914,Potato
3914,Onion
3915,Yogurt
3915,Milk
3915,Banana
3915,Salt
3915,Soap
3915,Lotion
3916,Tomato
3916,Eggs
3916,Bread
3916,Orange
3917,Apple
3917,Banana
3917,Orange
3918,Juice
3918,Cheese
3918,Coffee
3918,Tea
3918,Soap
3919,Detergent
3919,Milk
3919,Toothpaste
3920,Tomato
3920,Potato
3920,Onion
3921,Shampoo
3921,Soap
3921,Toothpaste
3922,Coffee
3922,Milk
3922,Sugar
3923,Dal
3923,Potato
3923,Soap
3923,Shampoo
3923,Tea
3924,Tomato
3924,Detergent
3924,Oil
3924,Banana
3924,Sugar
3924,Potato
3925,Coffee
3925,Bread
3925,Lotion
3925,Yogurt
3925,Salt
3925,Dal
3926,Coffee
3926,Tomato
3926,Orange
3926,Toothpaste
3926,Chips
3927,Rice
3927,Oil
3927,Spices
3928,Tomato
3928,Potato
3928,Onion
3929,Tomato
3929,Potato
3929,Onion
3930,Jam
3930,Onion
3930,Coffee
3931,Apple
3931,Banana
3931,Orange
3932,Potato
3932,Rice
3932,Orange
3932,Yogurt
3932,Biscuits
3932,Sugar
3933,Milk
3933,Bread
3933,Butter
3934,Tea
3934,Sugar
3934,Biscuits
3935,Tea
3935,Sugar
3935,Biscuits
3936,Cheese
3936,Eggs
3936,Bread
3937,Butter
3937,Detergent
3937,Tea
3938,Rice
